"datetime","nuclear","heat_tec","wind","heat_tes","hydro_ges","hydro_gaes","consumption","month","season","hour"
"2017-03-30 23:00:00",10688,915,195,4001,1547,129,16487,3,"Spring",23
"2017-03-31 00:00:00",10700,931,172,3961,1823,0,15495,3,"Spring",0
"2017-03-31 01:00:00",10698,921,150,4096,852,0,14792,3,"Spring",1
"2017-03-31 02:00:00",10724,921,141,4010,713,0,14287,3,"Spring",2
"2017-03-31 03:00:00",10696,926,174,4042,376,0,14061,3,"Spring",3
"2017-03-31 04:00:00",10709,908,178,3934,292,0,13934,3,"Spring",4
"2017-03-31 05:00:00",10709,887,156,3628,428,0,13925,3,"Spring",5
"2017-03-31 06:00:00",10701,884,128,3421,292,0,14771,3,"Spring",6
"2017-03-31 07:00:00",10717,888,133,3508,1022,0,15846,3,"Spring",7
"2017-03-31 08:00:00",10729,884,111,3794,1354,0,16366,3,"Spring",8
"2017-03-31 09:00:00",10707,890,146,3894,1803,321,17180,3,"Spring",9
"2017-03-31 10:00:00",10704,884,242,3870,1644,644,17436,3,"Spring",10
"2017-03-31 11:00:00",10696,896,321,3701,1613,643,17348,3,"Spring",11
"2017-03-31 12:00:00",10697,888,337,3676,1484,642,17126,3,"Spring",12
"2017-03-31 13:00:00",10760,887,349,3628,1144,644,16978,3,"Spring",13
"2017-03-31 14:00:00",10859,857,319,3713,1375,319,16877,3,"Spring",14
"2017-03-31 15:00:00",10924,861,287,3812,1434,0,16688,3,"Spring",15
"2017-03-31 16:00:00",10929,873,238,3926,1151,0,16542,3,"Spring",16
"2017-03-31 17:00:00",11007,878,164,3998,1311,0,16558,3,"Spring",17
"2017-03-31 18:00:00",10871,874,76,4043,1396,0,16386,3,"Spring",18
"2017-03-31 19:00:00",10925,869,23,4060,1581,0,16553,3,"Spring",19
"2017-03-31 20:00:00",10724,873,15,4096,2185,704,17754,3,"Spring",20
"2017-03-31 21:00:00",10755,869,12,4190,1996,1185,18029,3,"Spring",21
"2017-03-31 22:00:00",10755,873,15,4148,1515,795,17191,3,"Spring",22
"2017-03-31 23:00:00",10904,875,21,4045,947,322,16128,3,"Spring",23
"2017-04-01 00:00:00",10966,870,23,4176,652,0,15331,4,"Spring",0
"2017-04-01 01:00:00",10966,851,24,3914,850,0,14395,4,"Spring",1
"2017-04-01 02:00:00",10841,848,25,3875,786,0,13958,4,"Spring",2
"2017-04-01 03:00:00",10795,851,23,3947,617,0,13839,4,"Spring",3
"2017-04-01 04:00:00",10810,854,21,3942,482,0,13778,4,"Spring",4
"2017-04-01 05:00:00",10816,857,23,3802,692,0,13901,4,"Spring",5
"2017-04-01 06:00:00",10823,820,26,3848,610,0,14127,4,"Spring",6
"2017-04-01 07:00:00",10843,842,25,3620,565,0,14372,4,"Spring",7
"2017-04-01 08:00:00",10833,857,62,3706,526,0,14738,4,"Spring",8
"2017-04-01 09:00:00",10837,856,100,3846,1349,0,15699,4,"Spring",9
"2017-04-01 10:00:00",10824,858,157,3782,1458,320,16117,4,"Spring",10
"2017-04-01 11:00:00",10814,853,196,3929,1424,321,16340,4,"Spring",11
"2017-04-01 12:00:00",10804,857,232,4019,1136,321,16006,4,"Spring",12
"2017-04-01 13:00:00",10774,853,250,4022,1088,321,15900,4,"Spring",13
"2017-04-01 14:00:00",10772,852,258,4045,827,321,15774,4,"Spring",14
"2017-04-01 15:00:00",10768,849,238,3924,917,321,15701,4,"Spring",15
"2017-04-01 16:00:00",10791,851,205,3870,1155,0,15617,4,"Spring",16
"2017-04-01 17:00:00",10762,844,168,3623,1226,0,15367,4,"Spring",17
"2017-04-01 18:00:00",10710,847,98,3739,1301,0,15399,4,"Spring",18
"2017-04-01 19:00:00",10764,849,35,3633,1651,0,15669,4,"Spring",19
"2017-04-01 20:00:00",10758,839,25,3646,1798,1026,16915,4,"Spring",20
"2017-04-01 21:00:00",10775,836,17,3726,2368,1170,17650,4,"Spring",21
"2017-04-01 22:00:00",10747,835,12,3686,2101,797,16842,4,"Spring",22
"2017-04-01 23:00:00",10766,844,13,3734,1296,324,15881,4,"Spring",23
"2017-04-02 00:00:00",10756,838,19,3681,856,0,14918,4,"Spring",0
"2017-04-02 01:00:00",10432,837,28,3633,433,0,14086,4,"Spring",1
"2017-04-02 02:00:00",10066,841,29,3565,726,0,13687,4,"Spring",2
"2017-04-02 03:00:00",10085,836,24,3647,809,0,13467,4,"Spring",3
"2017-04-02 04:00:00",10084,842,20,3902,787,0,13368,4,"Spring",4
"2017-04-02 05:00:00",10113,842,25,3911,727,0,13394,4,"Spring",5
"2017-04-02 06:00:00",10105,842,42,3967,599,0,13518,4,"Spring",6
"2017-04-02 07:00:00",10062,848,42,3765,436,0,13484,4,"Spring",7
"2017-04-02 08:00:00",10134,841,77,3601,437,0,13979,4,"Spring",8
"2017-04-02 09:00:00",10106,844,131,3607,1142,0,14664,4,"Spring",9
"2017-04-02 10:00:00",10077,840,190,3802,1340,0,15073,4,"Spring",10
"2017-04-02 11:00:00",10075,838,225,4045,1158,0,15174,4,"Spring",11
"2017-04-02 12:00:00",10017,835,254,4018,1149,0,15118,4,"Spring",12
"2017-04-02 13:00:00",10046,844,271,4056,914,0,14986,4,"Spring",13
"2017-04-02 14:00:00",10031,833,264,4053,813,0,14904,4,"Spring",14
"2017-04-02 15:00:00",10030,827,237,3883,820,0,14662,4,"Spring",15
"2017-04-02 16:00:00",10050,834,190,3789,816,0,14618,4,"Spring",16
"2017-04-02 17:00:00",10035,834,130,3808,1053,0,14739,4,"Spring",17
"2017-04-02 18:00:00",10041,836,64,3803,1080,0,14622,4,"Spring",18
"2017-04-02 19:00:00",10072,824,18,3790,1312,0,14995,4,"Spring",19
"2017-04-02 20:00:00",10042,828,8,3836,2130,703,16483,4,"Spring",20
"2017-04-02 21:00:00",10032,832,6,4101,2587,1010,17347,4,"Spring",21
"2017-04-02 22:00:00",10051,834,9,4196,2094,644,16557,4,"Spring",22
"2017-04-02 23:00:00",10077,839,6,4094,1693,0,15510,4,"Spring",23
"2017-04-03 00:00:00",10069,835,8,4135,715,0,14617,4,"Spring",0
"2017-04-03 01:00:00",10045,833,5,3825,685,0,13835,4,"Spring",1
"2017-04-03 02:00:00",10066,830,7,3917,840,0,13428,4,"Spring",2
"2017-04-03 03:00:00",10080,829,7,3983,509,0,13062,4,"Spring",3
"2017-04-03 04:00:00",10108,833,7,3908,556,0,13184,4,"Spring",4
"2017-04-03 05:00:00",10094,828,4,3972,612,0,13309,4,"Spring",5
"2017-04-03 06:00:00",10181,826,3,4084,444,0,14031,4,"Spring",6
"2017-04-03 07:00:00",10215,830,6,4040,1371,0,15128,4,"Spring",7
"2017-04-03 08:00:00",10202,826,39,4418,1943,0,16065,4,"Spring",8
"2017-04-03 09:00:00",10233,801,97,4556,2119,323,16671,4,"Spring",9
"2017-04-03 10:00:00",10356,783,154,4812,1864,322,16726,4,"Spring",10
"2017-04-03 11:00:00",10383,769,195,4942,1576,323,16644,4,"Spring",11
"2017-04-03 12:00:00",10381,769,222,4922,1283,322,16405,4,"Spring",12
"2017-04-03 13:00:00",10382,759,236,4952,1273,0,16210,4,"Spring",13
"2017-04-03 14:00:00",10368,722,234,5027,1271,0,16163,4,"Spring",14
"2017-04-03 15:00:00",10403,735,215,4678,1440,0,16119,4,"Spring",15
"2017-04-03 16:00:00",10388,728,181,4665,1331,0,15864,4,"Spring",16
"2017-04-03 17:00:00",10411,728,133,4627,1214,0,15841,4,"Spring",17
"2017-04-03 18:00:00",10400,716,71,4528,1170,0,15501,4,"Spring",18
"2017-04-03 19:00:00",10251,717,39,4444,1273,321,15708,4,"Spring",19
"2017-04-03 20:00:00",10218,717,38,4498,1902,1023,17061,4,"Spring",20
"2017-04-03 21:00:00",10251,713,54,4646,2558,1018,17682,4,"Spring",21
"2017-04-03 22:00:00",10273,711,63,4963,1455,642,16697,4,"Spring",22
"2017-04-03 23:00:00",10274,709,74,4686,1047,151,15637,4,"Spring",23
"2017-04-04 00:00:00",10172,713,80,4184,1781,0,14603,4,"Spring",0
"2017-04-04 01:00:00",10176,702,65,4009,1035,0,13819,4,"Spring",1
"2017-04-04 02:00:00",10178,699,44,3941,892,0,13507,4,"Spring",2
"2017-04-04 03:00:00",10191,694,29,4103,538,0,13290,4,"Spring",3
"2017-04-04 04:00:00",10198,687,16,4068,589,0,13167,4,"Spring",4
"2017-04-04 05:00:00",10172,695,14,4105,608,0,13372,4,"Spring",5
"2017-04-04 06:00:00",10198,696,40,4097,650,0,14145,4,"Spring",6
"2017-04-04 07:00:00",10173,693,43,4372,1227,0,15273,4,"Spring",7
"2017-04-04 08:00:00",10209,674,55,4879,1295,323,15911,4,"Spring",8
"2017-04-04 09:00:00",10219,673,73,4940,1454,323,16216,4,"Spring",9
"2017-04-04 10:00:00",10171,673,147,4364,2071,322,16342,4,"Spring",10
"2017-04-04 11:00:00",10178,674,168,4423,1648,643,16208,4,"Spring",11
"2017-04-04 12:00:00",10177,669,192,4567,1574,322,15889,4,"Spring",12
"2017-04-04 13:00:00",10174,656,234,4558,1302,321,15696,4,"Spring",13
"2017-04-04 14:00:00",10158,652,197,4495,1653,321,15900,4,"Spring",14
"2017-04-04 15:00:00",10118,666,189,4533,1702,0,15777,4,"Spring",15
"2017-04-04 16:00:00",10134,660,131,4699,1561,0,15724,4,"Spring",16
"2017-04-04 17:00:00",10154,664,118,4653,1525,0,15621,4,"Spring",17
"2017-04-04 18:00:00",10186,649,81,4937,1168,0,15482,4,"Spring",18
"2017-04-04 19:00:00",10253,662,102,5058,845,225,15649,4,"Spring",19
"2017-04-04 20:00:00",10203,668,79,5094,1523,883,17122,4,"Spring",20
"2017-04-04 21:00:00",10230,662,61,5193,2120,1017,17709,4,"Spring",21
"2017-04-04 22:00:00",10227,663,42,5158,1606,475,16681,4,"Spring",22
"2017-04-04 23:00:00",10266,677,33,4748,1091,151,15448,4,"Spring",23
"2017-04-05 00:00:00",10242,682,11,4590,1264,0,14323,4,"Spring",0
"2017-04-05 01:00:00",10343,673,4,3663,929,0,13538,4,"Spring",1
"2017-04-05 02:00:00",10489,697,3,3800,563,0,13257,4,"Spring",2
"2017-04-05 03:00:00",10584,697,43,3671,327,0,12956,4,"Spring",3
"2017-04-05 04:00:00",10601,699,65,3379,512,0,13052,4,"Spring",4
"2017-04-05 05:00:00",10590,705,47,3478,603,0,13236,4,"Spring",5
"2017-04-05 06:00:00",10576,694,70,3554,527,0,14002,4,"Spring",6
"2017-04-05 07:00:00",10574,695,88,3710,1214,0,15185,4,"Spring",7
"2017-04-05 08:00:00",10588,703,216,4052,1703,0,16002,4,"Spring",8
"2017-04-05 09:00:00",10604,698,239,4133,2047,0,16521,4,"Spring",9
"2017-04-05 10:00:00",10589,654,272,4268,1431,644,16589,4,"Spring",10
"2017-04-05 11:00:00",10587,650,279,4456,1182,645,16595,4,"Spring",11
"2017-04-05 12:00:00",10579,648,275,4444,1153,323,16049,4,"Spring",12
"2017-04-05 13:00:00",10576,641,300,4447,1057,323,16070,4,"Spring",13
"2017-04-05 14:00:00",10564,636,273,4230,1277,325,16044,4,"Spring",14
"2017-04-05 15:00:00",10562,641,237,4210,1078,322,15855,4,"Spring",15
"2017-04-05 16:00:00",10549,640,237,4193,1482,0,15892,4,"Spring",16
"2017-04-05 17:00:00",10520,639,215,4289,1174,0,15659,4,"Spring",17
"2017-04-05 18:00:00",10539,641,155,4127,1273,0,15616,4,"Spring",18
"2017-04-05 19:00:00",10568,644,166,3989,1599,0,15732,4,"Spring",19
"2017-04-05 20:00:00",10534,642,142,4139,2072,555,16984,4,"Spring",20
"2017-04-05 21:00:00",10570,643,193,4201,2176,1020,17614,4,"Spring",21
"2017-04-05 22:00:00",10545,643,197,4035,1855,623,16561,4,"Spring",22
"2017-04-05 23:00:00",10553,645,219,3610,1576,0,15461,4,"Spring",23
"2017-04-06 00:00:00",10570,645,221,3529,1375,0,14474,4,"Spring",0
"2017-04-06 01:00:00",10569,649,199,3217,693,0,13730,4,"Spring",1
"2017-04-06 02:00:00",10596,651,204,3390,505,0,13294,4,"Spring",2
"2017-04-06 03:00:00",10582,648,192,3442,725,0,13134,4,"Spring",3
"2017-04-06 04:00:00",10611,647,184,3435,468,0,13082,4,"Spring",4
"2017-04-06 05:00:00",10609,654,204,3487,567,0,13354,4,"Spring",5
"2017-04-06 06:00:00",10594,650,208,3676,322,0,13927,4,"Spring",6
"2017-04-06 07:00:00",10629,644,213,3783,978,0,15106,4,"Spring",7
"2017-04-06 08:00:00",10580,643,230,3880,1857,0,15840,4,"Spring",8
"2017-04-06 09:00:00",10630,636,253,4018,2376,0,16667,4,"Spring",9
"2017-04-06 10:00:00",10613,639,289,4237,1697,642,16781,4,"Spring",10
"2017-04-06 11:00:00",10616,635,352,4577,1115,644,16707,4,"Spring",11
"2017-04-06 12:00:00",10622,636,346,4639,1240,320,16494,4,"Spring",12
"2017-04-06 13:00:00",10614,637,345,4680,989,319,16269,4,"Spring",13
"2017-04-06 14:00:00",10635,657,343,4495,1202,321,16274,4,"Spring",14
"2017-04-06 15:00:00",10617,655,279,4644,1469,0,16344,4,"Spring",15
"2017-04-06 16:00:00",10616,658,251,4642,1304,0,16169,4,"Spring",16
"2017-04-06 17:00:00",10602,660,158,4634,1291,0,16080,4,"Spring",17
"2017-04-06 18:00:00",10626,660,62,4745,1308,0,16033,4,"Spring",18
"2017-04-06 19:00:00",10629,658,28,4779,1214,323,16357,4,"Spring",19
"2017-04-06 20:00:00",10601,654,23,4971,1427,1026,17385,4,"Spring",20
"2017-04-06 21:00:00",10590,654,30,5071,1870,1187,17953,4,"Spring",21
"2017-04-06 22:00:00",10602,666,50,4980,1579,323,16918,4,"Spring",22
"2017-04-06 23:00:00",10634,658,86,4431,1370,0,15822,4,"Spring",23
"2017-04-07 00:00:00",10605,669,78,4138,1080,0,14888,4,"Spring",0
"2017-04-07 01:00:00",10597,659,64,3607,614,0,13940,4,"Spring",1
"2017-04-07 02:00:00",10643,661,69,3633,655,0,13478,4,"Spring",2
"2017-04-07 03:00:00",10625,660,62,3945,398,0,13221,4,"Spring",3
"2017-04-07 04:00:00",10646,661,58,3631,454,0,13038,4,"Spring",4
"2017-04-07 05:00:00",10648,659,31,3632,451,0,13448,4,"Spring",5
"2017-04-07 06:00:00",10621,656,36,3641,487,0,13976,4,"Spring",6
"2017-04-07 07:00:00",10638,642,22,3660,1238,0,15167,4,"Spring",7
"2017-04-07 08:00:00",10638,645,23,4127,1700,0,15829,4,"Spring",8
"2017-04-07 09:00:00",10655,643,42,4200,2014,324,16595,4,"Spring",9
"2017-04-07 10:00:00",10622,652,65,4305,1643,646,16621,4,"Spring",10
"2017-04-07 11:00:00",10621,626,69,4128,1875,645,16682,4,"Spring",11
"2017-04-07 12:00:00",10626,629,70,4459,1535,325,16382,4,"Spring",12
"2017-04-07 13:00:00",10615,623,88,4513,1739,0,16422,4,"Spring",13
"2017-04-07 14:00:00",10626,624,83,4516,1838,0,16404,4,"Spring",14
"2017-04-07 15:00:00",10631,626,89,4514,1649,0,16313,4,"Spring",15
"2017-04-07 16:00:00",10609,630,90,4516,1619,0,16273,4,"Spring",16
"2017-04-07 17:00:00",10617,631,89,4376,1534,0,16083,4,"Spring",17
"2017-04-07 18:00:00",10596,624,79,4323,1563,324,16309,4,"Spring",18
"2017-04-07 19:00:00",10620,633,75,4325,1354,325,16039,4,"Spring",19
"2017-04-07 20:00:00",10613,631,67,4382,1459,1027,16972,4,"Spring",20
"2017-04-07 21:00:00",10624,635,144,4429,1851,852,17157,4,"Spring",21
"2017-04-07 22:00:00",10630,636,142,4389,1388,472,16393,4,"Spring",22
"2017-04-07 23:00:00",10648,633,92,4345,793,321,15585,4,"Spring",23
"2017-04-08 00:00:00",10630,642,90,4321,828,0,14984,4,"Spring",0
"2017-04-08 01:00:00",10621,646,144,3359,814,0,14108,4,"Spring",1
"2017-04-08 02:00:00",10645,647,117,3648,720,0,13676,4,"Spring",2
"2017-04-08 03:00:00",10642,640,117,3669,504,0,13355,4,"Spring",3
"2017-04-08 04:00:00",10643,638,132,3632,433,0,13407,4,"Spring",4
"2017-04-08 05:00:00",10644,636,97,3658,570,0,13465,4,"Spring",5
"2017-04-08 06:00:00",10631,636,101,3607,514,0,13594,4,"Spring",6
"2017-04-08 07:00:00",10641,635,83,3384,332,0,13924,4,"Spring",7
"2017-04-08 08:00:00",10622,639,79,3588,924,0,14757,4,"Spring",8
"2017-04-08 09:00:00",10631,644,135,3923,1431,0,15628,4,"Spring",9
"2017-04-08 10:00:00",10629,640,218,3931,1614,320,16284,4,"Spring",10
"2017-04-08 11:00:00",10634,632,235,4014,1492,644,16731,4,"Spring",11
"2017-04-08 12:00:00",10613,632,271,3999,1419,644,16537,4,"Spring",12
"2017-04-08 13:00:00",10626,631,289,4098,1568,325,16440,4,"Spring",13
"2017-04-08 14:00:00",10612,626,255,4292,1474,323,16370,4,"Spring",14
"2017-04-08 15:00:00",10612,629,266,4441,1529,0,16303,4,"Spring",15
"2017-04-08 16:00:00",10600,628,246,4423,1541,0,16400,4,"Spring",16
"2017-04-08 17:00:00",10634,630,238,4440,1616,0,16376,4,"Spring",17
"2017-04-08 18:00:00",10623,631,144,4455,1537,0,16316,4,"Spring",18
"2017-04-08 19:00:00",10646,633,107,4479,1458,151,16301,4,"Spring",19
"2017-04-08 20:00:00",10636,629,91,4644,1609,705,17173,4,"Spring",20
"2017-04-08 21:00:00",10641,632,64,4758,1745,868,17540,4,"Spring",21
"2017-04-08 22:00:00",10624,633,54,4705,1654,324,17060,4,"Spring",22
"2017-04-08 23:00:00",10642,632,46,4581,1144,0,16060,4,"Spring",23
"2017-04-09 00:00:00",10646,635,52,3928,536,0,14846,4,"Spring",0
"2017-04-09 01:00:00",10611,635,49,3366,678,0,13923,4,"Spring",1
"2017-04-09 02:00:00",10648,633,47,3454,411,0,13469,4,"Spring",2
"2017-04-09 03:00:00",10646,639,41,3586,367,0,13029,4,"Spring",3
"2017-04-09 04:00:00",10633,638,57,3622,315,0,13066,4,"Spring",4
"2017-04-09 05:00:00",10648,642,50,3340,512,0,13107,4,"Spring",5
"2017-04-09 06:00:00",10667,636,43,3498,677,0,13370,4,"Spring",6
"2017-04-09 07:00:00",10644,641,49,3611,631,0,13605,4,"Spring",7
"2017-04-09 08:00:00",10671,642,76,3595,334,0,13906,4,"Spring",8
"2017-04-09 09:00:00",10634,639,85,3751,904,0,14733,4,"Spring",9
"2017-04-09 10:00:00",10664,639,120,3741,1364,0,15167,4,"Spring",10
"2017-04-09 11:00:00",10627,628,126,3982,1434,0,15413,4,"Spring",11
"2017-04-09 12:00:00",10637,639,173,4039,1225,0,15377,4,"Spring",12
"2017-04-09 13:00:00",10607,631,155,4051,1228,0,15481,4,"Spring",13
"2017-04-09 14:00:00",10593,633,163,4094,1247,0,15348,4,"Spring",14
"2017-04-09 15:00:00",10629,633,133,4107,1159,0,15374,4,"Spring",15
"2017-04-09 16:00:00",10627,638,123,4128,1055,0,15270,4,"Spring",16
"2017-04-09 17:00:00",10594,635,99,4092,1128,0,15259,4,"Spring",17
"2017-04-09 18:00:00",10603,634,60,4115,1226,0,15265,4,"Spring",18
"2017-04-09 19:00:00",10589,600,43,4134,1501,0,15473,4,"Spring",19
"2017-04-09 20:00:00",10600,638,43,4039,2142,380,16480,4,"Spring",20
"2017-04-09 21:00:00",10610,631,34,4129,2218,1172,17474,4,"Spring",21
"2017-04-09 22:00:00",10600,628,42,4078,1894,779,16547,4,"Spring",22
"2017-04-09 23:00:00",10613,635,48,3963,1715,0,15659,4,"Spring",23
"2017-04-10 00:00:00",10591,639,48,3962,643,0,14548,4,"Spring",0
"2017-04-10 01:00:00",10607,635,45,3678,698,0,13933,4,"Spring",1
"2017-04-10 02:00:00",10645,634,55,3565,529,0,13228,4,"Spring",2
"2017-04-10 03:00:00",10638,650,47,3626,661,0,12968,4,"Spring",3
"2017-04-10 04:00:00",10642,646,37,3594,513,0,13064,4,"Spring",4
"2017-04-10 05:00:00",10634,648,40,3590,629,0,13245,4,"Spring",5
"2017-04-10 06:00:00",10607,644,42,3482,439,0,13994,4,"Spring",6
"2017-04-10 07:00:00",10615,645,41,3981,1567,0,15649,4,"Spring",7
"2017-04-10 08:00:00",10605,645,68,4560,2117,0,16621,4,"Spring",8
"2017-04-10 09:00:00",10609,647,102,4734,2469,322,17342,4,"Spring",9
"2017-04-10 10:00:00",10606,646,157,4729,2324,644,17526,4,"Spring",10
"2017-04-10 11:00:00",10584,634,217,4763,2082,644,17392,4,"Spring",11
"2017-04-10 12:00:00",10612,634,239,4726,1805,324,17015,4,"Spring",12
"2017-04-10 13:00:00",10579,628,242,4717,1774,323,16917,4,"Spring",13
"2017-04-10 14:00:00",10563,625,217,4786,1737,322,16760,4,"Spring",14
"2017-04-10 15:00:00",10598,619,209,4969,1369,323,16635,4,"Spring",15
"2017-04-10 16:00:00",10600,618,157,5127,1268,0,16503,4,"Spring",16
"2017-04-10 17:00:00",10689,624,125,5154,876,0,16160,4,"Spring",17
"2017-04-10 18:00:00",10668,622,75,5139,819,0,15995,4,"Spring",18
"2017-04-10 19:00:00",10698,624,33,5434,699,0,16032,4,"Spring",19
"2017-04-10 20:00:00",10704,623,19,5499,1492,475,17343,4,"Spring",20
"2017-04-10 21:00:00",10747,638,29,5670,1527,1186,18158,4,"Spring",21
"2017-04-10 22:00:00",10763,634,31,5654,1337,362,17404,4,"Spring",22
"2017-04-10 23:00:00",10786,643,34,5573,594,0,16145,4,"Spring",23
"2017-04-11 00:00:00",10783,647,34,5077,744,0,15018,4,"Spring",0
"2017-04-11 01:00:00",10775,644,27,3572,1023,0,13940,4,"Spring",1
"2017-04-11 02:00:00",10813,649,30,3825,503,0,13438,4,"Spring",2
"2017-04-11 03:00:00",10821,647,24,3501,674,0,13388,4,"Spring",3
"2017-04-11 04:00:00",10822,647,20,3546,506,0,13248,4,"Spring",4
"2017-04-11 05:00:00",10847,645,17,3573,779,0,13674,4,"Spring",5
"2017-04-11 06:00:00",10870,640,16,3452,438,0,14106,4,"Spring",6
"2017-04-11 07:00:00",10844,647,17,3748,1350,0,15338,4,"Spring",7
"2017-04-11 08:00:00",10847,644,62,4353,1571,0,16002,4,"Spring",8
"2017-04-11 09:00:00",10840,650,117,4160,2063,322,16755,4,"Spring",9
"2017-04-11 10:00:00",10831,641,174,4153,2025,322,16716,4,"Spring",10
"2017-04-11 11:00:00",10845,652,238,4190,2005,323,16730,4,"Spring",11
"2017-04-11 12:00:00",10872,647,274,4199,1736,322,16589,4,"Spring",12
"2017-04-11 13:00:00",10836,647,296,4379,1530,321,16593,4,"Spring",13
"2017-04-11 14:00:00",10834,650,289,4783,1150,323,16554,4,"Spring",14
"2017-04-11 15:00:00",10850,651,269,4786,1088,323,16566,4,"Spring",15
"2017-04-11 16:00:00",10830,650,227,4845,1031,323,16524,4,"Spring",16
"2017-04-11 17:00:00",10841,649,199,4955,992,324,16572,4,"Spring",17
"2017-04-11 18:00:00",10850,652,153,4963,1267,0,16365,4,"Spring",18
"2017-04-11 19:00:00",10816,654,145,5036,1067,324,16570,4,"Spring",19
"2017-04-11 20:00:00",10841,650,133,5092,1672,553,17674,4,"Spring",20
"2017-04-11 21:00:00",10835,652,163,5193,1815,1171,18255,4,"Spring",21
"2017-04-11 22:00:00",10838,652,176,5165,1338,624,17417,4,"Spring",22
"2017-04-11 23:00:00",10873,656,178,4939,1060,0,16293,4,"Spring",23
"2017-04-12 00:00:00",10857,663,91,5020,590,0,15038,4,"Spring",0
"2017-04-12 01:00:00",10865,662,111,3874,767,0,14160,4,"Spring",1
"2017-04-12 02:00:00",10902,664,118,3706,614,0,13668,4,"Spring",2
"2017-04-12 03:00:00",10893,642,111,3491,712,0,13423,4,"Spring",3
"2017-04-12 04:00:00",10902,637,98,3516,818,0,13621,4,"Spring",4
"2017-04-12 05:00:00",10879,641,64,3516,828,0,13692,4,"Spring",5
"2017-04-12 06:00:00",10888,635,58,3663,418,0,14222,4,"Spring",6
"2017-04-12 07:00:00",10881,641,46,3924,1207,0,15754,4,"Spring",7
"2017-04-12 08:00:00",10892,637,58,4596,1695,0,16351,4,"Spring",8
"2017-04-12 09:00:00",10870,636,96,4840,2145,0,17267,4,"Spring",9
"2017-04-12 10:00:00",10874,639,166,4873,1735,644,17360,4,"Spring",10
"2017-04-12 11:00:00",10866,641,296,4859,1647,644,17446,4,"Spring",11
"2017-04-12 12:00:00",10849,643,336,4848,1331,643,17173,4,"Spring",12
"2017-04-12 13:00:00",10871,634,302,4877,1351,322,16891,4,"Spring",13
"2017-04-12 14:00:00",10860,638,324,4877,1330,321,16874,4,"Spring",14
"2017-04-12 15:00:00",10857,656,287,5008,1400,0,16748,4,"Spring",15
"2017-04-12 16:00:00",10952,614,186,5047,1174,0,16560,4,"Spring",16
"2017-04-12 17:00:00",11038,654,123,4865,1051,0,16317,4,"Spring",17
"2017-04-12 18:00:00",11052,652,75,4815,915,0,16150,4,"Spring",18
"2017-04-12 19:00:00",11037,620,28,4835,1231,0,16329,4,"Spring",19
"2017-04-12 20:00:00",11030,638,21,4896,1666,813,17567,4,"Spring",20
"2017-04-12 21:00:00",11043,646,26,5288,1855,1175,18474,4,"Spring",21
"2017-04-12 22:00:00",11034,619,24,5235,1448,797,17662,4,"Spring",22
"2017-04-12 23:00:00",11051,625,22,5153,909,0,16352,4,"Spring",23
"2017-04-13 00:00:00",11059,631,17,5031,621,0,15204,4,"Spring",0
"2017-04-13 01:00:00",11055,632,16,3698,853,0,14269,4,"Spring",1
"2017-04-13 02:00:00",11074,635,13,3563,562,0,13709,4,"Spring",2
"2017-04-13 03:00:00",11064,654,17,3432,588,0,13593,4,"Spring",3
"2017-04-13 04:00:00",11068,656,19,3455,666,0,13685,4,"Spring",4
"2017-04-13 05:00:00",11066,658,25,3485,710,0,13882,4,"Spring",5
"2017-04-13 06:00:00",11086,656,31,3366,617,0,14546,4,"Spring",6
"2017-04-13 07:00:00",11066,656,41,3731,1496,0,15903,4,"Spring",7
"2017-04-13 08:00:00",11085,654,77,3962,1347,645,16423,4,"Spring",8
"2017-04-13 09:00:00",11054,659,144,4450,1548,643,17195,4,"Spring",9
"2017-04-13 10:00:00",11034,655,203,4565,1583,643,17280,4,"Spring",10
"2017-04-13 11:00:00",11061,639,214,4930,1644,323,17509,4,"Spring",11
"2017-04-13 12:00:00",11042,642,265,4919,1425,324,17260,4,"Spring",12
"2017-04-13 13:00:00",11049,643,275,4892,1385,322,17211,4,"Spring",13
"2017-04-13 14:00:00",11035,643,251,4964,1396,322,17223,4,"Spring",14
"2017-04-13 15:00:00",11030,648,233,4956,1400,323,17245,4,"Spring",15
"2017-04-13 16:00:00",11003,649,175,5224,1494,0,17244,4,"Spring",16
"2017-04-13 17:00:00",11054,647,116,5276,1338,0,17187,4,"Spring",17
"2017-04-13 18:00:00",11031,647,78,5225,1137,0,16875,4,"Spring",18
"2017-04-13 19:00:00",11040,645,22,5240,1277,0,16953,4,"Spring",19
"2017-04-13 20:00:00",11041,645,20,5290,1834,645,18060,4,"Spring",20
"2017-04-13 21:00:00",11053,651,14,5326,2327,1023,18909,4,"Spring",21
"2017-04-13 22:00:00",11030,650,22,5266,2122,373,18127,4,"Spring",22
"2017-04-13 23:00:00",11027,654,24,4883,1636,0,16937,4,"Spring",23
"2017-04-14 00:00:00",11044,624,19,4790,679,0,15517,4,"Spring",0
"2017-04-14 01:00:00",11054,654,17,3757,1010,0,14523,4,"Spring",1
"2017-04-14 02:00:00",11058,656,19,3659,945,0,13912,4,"Spring",2
"2017-04-14 03:00:00",11070,655,22,3631,595,0,13571,4,"Spring",3
"2017-04-14 04:00:00",11057,653,19,3281,552,0,13567,4,"Spring",4
